base_obj_Count,base_features_Count,base_persent_Categorial_features,base_class_Count,base_all_percent_of_nans,base_target_type,cat_meta_categCount_min,cat_meta_categCount_max,cat_meta_categCount_mean,cat_meta_entropy_min,cat_meta_entropy_max,cat_meta_entropy_mean,cat_meta_percent_nans_min,cat_meta_percent_nans_max,cat_meta_percent_nans_mean,disc_meta_min_min,disc_meta_min_max,disc_meta_min_mean,disc_meta_max_min,disc_meta_max_max,disc_meta_max_mean,disc_meta_mean_min,disc_meta_mean_max,disc_meta_mean_mean,disc_meta_variation_min,disc_meta_variation_max,disc_meta_variation_mean,disc_meta_skew_min,disc_meta_skew_max,disc_meta_skew_mean,disc_meta_kurtosis_min,disc_meta_kurtosis_max,disc_meta_kurtosis_mean,disc_meta_percent_of_nans_min,disc_meta_percent_of_nans_max,disc_meta_percent_of_nans_mean,model_min,model_max,model_kurtosis,model_variation,RF,SGD,kNN
100,25,0.0,100,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.96,-1.57,-1.74,1.51,2.0,1.7,-0.0,0.0,0.0,-6957953536.0,16583127040.0,469533696.0,-0.32,0.24,-0.02,-1.3,-0.84,-1.15,0.0,0.0,0.0,-0.11,0.54,1.81,2.61,1.0,0.0,0.18750000000000003
100,100,0.0,100,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.09,-1.37,-1.71,1.42,3.73,1.77,-0.0,0.0,0.0,-8291562496.0,16583121920.0,-12162071.0,-0.36,1.48,0.03,-1.4,2.32,-1.09,0.0,0.0,0.0,-0.26,0.31,0.58,7.5,1.0,0.0,0.288135593220339
250,25,0.0,250,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.89,-1.54,-1.72,1.54,1.87,1.68,-0.0,0.0,0.0,-31187447808.0,15791108096.0,-67965360.0,-0.26,0.23,-0.02,-1.38,-1.07,-1.22,0.0,0.0,0.0,-0.06,0.58,2.9,2.45,0.9411764705882353,1.0,0.0
500,10,0.0,500,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.79,-1.68,-1.73,1.63,1.84,1.72,-0.0,0.0,0.0,-4857576448.0,1463092352.0,-795181440.0,-0.1,0.05,-0.03,-1.27,-1.09,-1.18,0.0,0.0,0.0,-0.04,0.55,-1.18,1.35,1.0,0.0,0.34285714285714286
100,25,0.0,100,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.34,-1.56,-1.73,1.5,2.62,1.75,-0.0,0.0,0.0,-4738035712.0,1776763264.0,-435774912.0,-0.34,0.58,0.0,-1.4,-0.42,-1.13,0.0,0.0,0.0,-0.34,0.25,0.73,-12.34,1.0,0.22950819672131145,0.0
100,5,0.0,100,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.92,-1.51,-1.72,1.45,2.44,1.95,-0.0,0.0,0.0,-2001986816.0,777333952.0,-79359192.0,-0.25,0.38,0.17,-1.27,-0.51,-0.93,0.0,0.0,0.0,-0.2,0.36,-1.54,6.34,1.0,0.0,0.2641509433962264
250,10,0.0,250,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.49,-1.58,-1.8,1.57,3.14,1.88,-0.0,0.0,0.0,-19045763072.0,16096742400.0,-977343488.0,-0.15,0.79,0.07,-1.29,0.27,-1.01,0.0,0.0,0.0,-0.25,0.25,-0.72,8.98,1.0,0.0,0.5641025641025641
250,25,0.0,250,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.07,-1.54,-1.7,1.63,4.37,1.95,-0.0,0.0,-0.0,-5581644800.0,7231869952.0,-348044256.0,-0.08,1.33,0.12,-1.33,1.73,-1.0,0.0,0.0,0.0,-0.32,0.34,1.75,30.74,1.0,0.0,0.40425531914893614
47,7,0.0,19,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.5,5583.0,799.79,17.9,21480.0,3122.77,6.74,10695.83,1553.0,0.25,0.92,0.55,-0.95,1.31,0.49,-1.09,3.43,0.46,0.0,0.0,0.0,-1.03,2.12,-0.78,3.58,1.0,0.0,0.32
51,6,0.0,47,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.2,2626.0,460.27,32.3,5079.0,891.45,9.99,3763.71,657.23,0.02,1.25,0.29,-2.29,2.61,-0.07,-0.75,9.05,2.74,0.0,0.0,0.0,-4.08,2.04,-1.33,-2.4,1.0,0.0,1.0
34,8,0.38,31,0.0,0,0,27,10.2,0.55,0.69,0.63,0.0,0.0,0.0,-4.9,1334.0,488.32,12.8,1790863.0,382995.16,3.64,668776.44,141802.09,0.11,1.21,0.85,-0.13,0.97,0.42,-1.51,0.32,-0.49,0.0,0.0,0.0,-6.41,1.64,4.96,-4.58,0.0,0.0,1.0
120,2,0.0,96,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-60.0,5.0,-27.5,50.0,50.0,50.0,-5.0,27.5,11.25,-6.9,0.52,-3.19,0.0,0.0,0.0,-1.22,-1.22,-1.22,0.0,0.0,0.0,-5.53,16.36,-2.0,2.02,1.0,0.0,1.0
400,6,0.0,398,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,7.62,4.06,24.56,101.92,63.79,8.57,12.1,10.88,0.27,1.12,0.63,1.73,5.4,3.6,2.99,44.06,21.22,0.0,0.0,0.0,0.23,9.76,-0.58,0.97,0.0,0.0,0.0
147,6,0.67,19,0.0,0,0,111,49.0,0.56,0.69,0.62,0.0,0.0,0.0,0.0,37.0,18.5,50.0,67.0,58.5,27.85,56.97,42.41,0.13,0.5,0.31,-0.84,-0.69,-0.76,-0.52,-0.23,-0.38,0.0,0.0,0.0,-0.26,0.63,1.04,4.96,1.0,0.0,0.8888888888888888
508,10,0.0,494,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.86,142.13,31.32,6.57,231.73,76.34,2.84,169.05,48.0,0.08,0.53,0.29,-0.57,2.74,0.81,-0.45,12.59,1.69,0.0,0.0,0.0,-95.37,84.03,-0.68,-4.98,0.5,0.0,1.0
50,5,0.2,47,0.0,0,0,1,0.98,3.91,3.91,3.91,0.0,0.0,0.0,2.9,6614.0,1662.7,17.3,13007.0,3270.5,10.96,9140.58,2299.3,0.06,0.2,0.14,-0.64,0.43,-0.03,-0.39,3.2,1.25,0.0,0.0,0.0,-2.86,3.08,-0.96,-19.34,1.0,0.0,1.0
39,3,0.33,35,0.0,0,0,1,0.98,3.66,3.66,3.66,0.0,0.0,0.0,0.0,4.0,2.0,2552.0,4942.0,3747.0,227.15,231.62,229.38,2.16,3.38,2.77,3.61,5.6,4.6,12.9,30.72,21.81,0.0,0.0,0.0,-2.84,2.52,-1.17,45.89,0.0,0.0,1.0
400,7,0.0,188,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.47,4.15,3.78,4.31,4.99,4.57,4.22,4.27,4.24,0.01,0.06,0.03,-1.45,0.29,-0.1,-0.44,7.96,1.18,0.0,0.0,0.0,-1.52,5.79,-1.33,1.25,0.0,0.0,0.0
400,7,0.0,228,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.29,14.2,9.03,20.33,98.54,45.61,17.0,20.35,18.13,0.06,0.54,0.25,0.12,2.66,1.0,-0.36,16.21,3.34,0.0,0.0,0.0,-1.98,4.11,-0.55,2.32,1.0,0.0,1.0
400,7,0.0,236,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,3.2,4.17,3.9,4.3,4.88,4.53,4.22,4.24,4.23,0.01,0.06,0.02,-0.5,0.13,-0.04,-0.35,1.54,0.28,0.0,0.0,0.0,-6.52,4.2,-0.35,-1.85,0.0,0.0,1.0
400,7,0.0,397,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.29,16.82,10.51,23.86,114.72,51.33,19.39,20.73,19.97,0.06,0.62,0.26,0.49,2.67,1.31,0.47,12.65,4.49,0.0,0.0,0.0,-9.02,3.22,-1.72,-2.26,0.0,0.0,0.0
27,10,0.0,27,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.3,6036.0,623.03,1.05,10780.0,1115.32,0.6,8513.52,880.23,0.11,0.6,0.38,-0.54,1.1,0.49,-1.22,-0.21,-0.91,0.0,0.0,0.0,22.99,235.61,-1.22,0.64,0.0,0.0,0.0
44,3,0.0,41,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.26,50.0,17.79,19.44,100.0,52.28,9.36,75.0,35.02,0.21,0.59,0.42,-0.04,0.89,0.29,-1.48,-0.31,-1.0,0.0,0.0,0.0,-10.41,0.61,-1.5,-1.66,1.0,0.0,0.25
662,3,0.0,662,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-6.55,2.78,-1.63,24.97,91.96,52.5,9.9,42.31,23.48,0.37,0.43,0.39,-0.18,0.3,0.12,-0.08,0.09,0.03,0.0,0.0,0.0,-3055.72,448.33,-1.5,-0.96,1.0,0.0,0.97632058287796
111,3,0.0,28,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,57.0,21.67,97.0,334.0,199.67,42.1,184.8,101.56,0.12,0.79,0.47,-0.49,1.25,0.18,-0.93,1.2,-0.13,0.0,0.0,0.0,-0.78,1.43,-1.5,1.74,1.0,0.0,0.0
1024,2,0.5,13,0.0,0,0,404,204.8,1.28,1.28,1.28,0.0,0.0,0.0,100.0,100.0,100.0,187.0,187.0,187.0,134.13,134.13,134.13,0.11,0.11,0.11,0.72,0.72,0.72,-0.13,-0.13,-0.13,0.0,0.0,0.0,-1.23,0.2,0.34,-2.27,0.8823529411764707,0.0,1.0
185,3,0.33,36,0.0,0,0,1,0.99,5.22,5.22,5.22,0.0,0.0,0.0,1.0,9426.0,4713.5,7.0,24161.0,12084.0,4.22,14936.32,7470.27,0.18,0.48,0.33,-0.15,0.67,0.26,-1.24,0.98,-0.13,0.0,0.0,0.0,-1.13,2.19,0.4,94.62,0.3076923076923077,0.0,1.0
70,7,0.57,70,0.0,0,0,38,20.0,0.69,1.39,0.87,0.0,0.0,0.0,0.98,2.0,1.34,4.7,102.0,37.23,2.79,46.76,17.45,0.3,0.54,0.38,0.21,0.23,0.22,-0.88,-0.32,-0.56,0.0,0.0,0.0,-2.44,2.44,0.47,-4.91,1.0,0.0,0.9962317475270842
87,10,0.2,56,0.0,0,0,59,29.0,0.63,0.68,0.65,0.0,0.0,0.0,0.56,236.0,55.61,0.64,256.0,61.3,0.6,247.47,58.57,0.02,0.05,0.03,-0.77,0.57,-0.3,-0.51,0.93,0.29,0.0,0.0,0.0,-4.51,6.3,-0.62,-27.23,1.0,0.0,0.0
60,7,0.14,54,0.0,0,0,30,20.0,0.69,0.69,0.69,0.0,0.0,0.0,15.0,25.6,20.42,90.5,100.0,96.37,65.35,70.7,67.7,0.21,0.25,0.24,-0.96,-0.39,-0.7,-0.34,1.57,0.45,0.0,0.0,0.0,-6.2,6.2,0.52,-87.96,1.0,0.0,0.0
40,2,0.0,40,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,30.8,15.9,40.0,54.3,47.15,20.5,43.2,31.85,0.15,0.56,0.36,-0.04,0.0,-0.02,-1.2,-1.06,-1.13,0.0,0.0,0.0,1.42,28.27,-2.0,0.9,1.0,0.0,0.0
130,2,1.0,129,0.0,0,0,26,7.88,1.61,3.26,2.43,0.0,0.0,0.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-20.65,20.55,7.22,4491026477553187.0,1.0,0.0,1.0
264,2,0.5,263,0.0,0,0,22,20.31,2.48,2.48,2.48,0.0,0.0,0.0,1979.0,1979.0,1979.0,2000.0,2000.0,2000.0,1989.5,1989.5,1989.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-1.2,-1.2,0.0,0.0,0.0,-1.51,75.77,9.03,3.61,0.6666666666666666,0.0,1.0
62,5,0.0,41,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,4.0,87.0,61.0,19.0,148.0,116.4,12.32,115.63,88.09,0.11,0.23,0.15,-0.5,0.23,-0.11,-0.44,0.38,0.01,0.0,0.0,0.0,-2.0,2.9,-1.07,8.07,0.0,0.0,1.0
468,2,0.0,160,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,1983.0,992.0,52.0,1991.0,1021.5,26.5,1987.0,1006.75,0.0,0.57,0.28,0.0,0.0,0.0,-1.23,-1.2,-1.22,0.0,0.0,0.0,2.18,42.97,-2.0,0.9,1.0,0.0,0.5294117647058822
323,4,0.0,208,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-52.4,12.5,-29.67,29.48,133.0,67.02,-0.84,80.89,20.31,-36.13,15.02,-12.83,-0.61,0.02,-0.15,-0.92,-0.16,-0.62,0.0,0.0,0.0,-5.64,3.55,-1.98,-4.67,1.0,0.0,0.25
52,9,0.0,19,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,3.5,1.28,8.0,52.0,19.0,3.28,26.5,10.03,0.24,0.63,0.44,-0.67,0.49,-0.04,-1.2,0.41,-0.46,0.0,0.0,0.0,-1.64,4.2,0.33,5.71,1.0,0.0,1.0
50,5,0.0,4,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,3448.0,853.2,50.0,5889.0,1556.0,25.5,4675.12,1193.95,0.06,0.57,0.24,-0.26,1.61,0.47,-1.2,4.68,0.61,0.0,0.0,0.0,-0.05,0.91,0.16,1.79,1.0,0.0,0.5869565217391305
48,4,0.0,22,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,3.7,1.52,3.5,48.0,15.52,2.4,24.5,8.62,0.11,0.57,0.33,-0.79,0.28,-0.13,-1.2,0.78,-0.46,0.0,0.0,0.0,-1.93,3.73,-0.96,3.81,1.0,0.0,1.0
310,8,0.12,250,0.0,0,0,41,31.0,2.16,2.16,2.16,0.0,0.0,0.0,1.08,306.0,87.19,1.6,791.0,256.78,1.27,496.1,165.45,0.03,0.58,0.24,-0.33,0.79,0.05,-1.41,0.58,-0.9,0.0,0.0,0.0,-10.91,26.88,0.67,3.3,1.0,0.0,0.2272727272727273
235,12,0.0,211,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,1749.0,145.75,182.3,1983.0,358.42,49.11,1866.0,202.47,0.04,0.87,0.78,0.0,1.3,0.98,-1.2,1.97,0.68,0.0,0.0,0.0,-3.88,50.47,6.1,3.13,1.0,0.0,0.0
42,16,0.0,39,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.4,15.2,2.28,3.3,92.9,12.22,1.98,41.83,6.5,0.2,0.56,0.3,-0.4,0.61,-0.03,-1.28,-0.06,-0.68,0.0,0.0,0.0,-3.99,9.84,4.88,7.63,1.0,0.0,0.0
46,4,0.25,46,0.0,0,0,26,15.33,0.68,0.68,0.68,0.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,23.0,1.98,23.5,10.99,0.39,0.68,0.54,0.0,0.55,0.2,-1.29,-0.74,-1.08,0.0,0.0,0.0,-1641.66,1953.66,-0.41,1.76,0.0,0.0,0.0
70,4,0.0,70,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.17,1.0,-1.29,2.47,70.0,19.53,0.03,35.5,8.91,0.57,31.85,18.51,-0.03,0.01,-0.0,-1.2,-0.28,-0.56,0.0,0.0,0.0,-0.14,0.43,-0.84,1.01,0.7692307692307693,0.0,1.0
662,3,0.0,662,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.22,5.31,4.11,20.09,93.38,47.54,9.87,42.49,23.44,0.25,0.35,0.3,-0.38,0.38,0.12,-0.08,0.1,0.02,0.0,0.0,0.0,-2641.87,2811.5,-1.5,-3.9,1.0,0.0,0.9914933837429112
226,69,1.0,24,0.0,0,0,225,67.8,0.03,1.59,0.23,0.0,0.0,0.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.11,1.15,7.2,26.39,1.0,0.0,0.7674418604651163
228,9,0.0,3,0.009746588693957114,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,1.0,0.22,1.0,954.0,227.22,0.5,331.19,84.19,0.4,1.0,0.63,-0.04,1.15,0.41,-2.0,2.44,0.06,0.0,5.0,2.22,-0.06,0.48,3.79,5.89,1.0,0.3272727272727272,0.0
42,10,0.2,38,0.0,0,0,5,1.2,3.07,3.74,3.4,0.0,0.0,0.0,0.15,160.0,28.13,45.6,7050000.0,903968.88,13.24,937888.25,118707.03,0.72,2.64,1.3,0.72,5.25,2.11,-0.46,28.57,6.64,0.0,0.0,0.0,-2.09,2.64,-0.33,-114.9,0.0,0.0,0.0
526,5,0.4,3,0.0,0,0,264,3.48,0.8,5.46,3.13,0.0,0.0,0.0,0.0,1.0,0.33,1.0,17.0,7.33,0.37,8.88,3.3,0.55,2.42,1.23,-0.69,2.61,0.63,-1.52,6.26,1.16,0.0,0.0,0.0,-0.07,0.13,-0.59,287.2,1.0,0.0,0.6250000000000002
662,3,0.0,662,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-6.31,2.73,-1.54,25.35,91.35,52.77,9.89,42.36,23.49,0.37,0.43,0.39,-0.18,0.29,0.11,-0.07,0.11,0.05,0.0,0.0,0.0,-2861.72,442.56,-1.5,-0.93,1.0,0.0,0.9940029985007496
50,4,0.5,30,0.0,0,0,8,1.64,2.15,3.91,3.03,0.0,0.0,0.0,1.0,1234.0,617.5,9.0,2402.0,1205.5,5.16,1779.02,892.09,0.13,0.51,0.32,-0.11,-0.04,-0.08,-1.31,0.35,-0.48,0.0,0.0,0.0,-1.81,2.03,-0.47,-91.95,1.0,0.0,0.0
93,6,0.33,79,0.0,0,0,61,20.67,0.64,1.14,0.89,0.0,0.0,0.0,65.0,7860.0,3026.25,98.0,16320.0,6323.0,82.28,10392.9,4092.48,0.12,0.29,0.18,-0.19,1.0,0.44,-1.18,1.17,-0.08,0.0,0.0,0.0,-5.74,4.83,0.11,-4.79,0.0,0.0,1.0
50,7,0.14,41,0.0,0,0,1,0.98,3.91,3.91,3.91,0.0,0.0,0.0,2.0,790.0,178.84,17.41,1088.0,287.08,16.21,947.94,231.42,0.04,0.83,0.25,-1.11,1.71,0.06,-1.41,5.74,0.94,0.0,0.0,0.0,-4.06,2.94,4.02,-16.83,0.5333333333333333,0.0,1.0
73,5,0.0,72,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.03,1.63,0.64,0.3,15.49,4.2,0.1,6.3,1.91,0.17,0.53,0.37,0.02,1.44,0.46,-0.68,2.25,0.17,0.0,0.0,0.0,-4.46,6.51,-0.83,1.86,0.0,0.0,1.0
662,3,0.0,662,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.18,5.16,3.97,19.7,93.99,48.08,9.88,42.44,23.43,0.26,0.35,0.3,-0.32,0.4,0.14,-0.11,0.1,0.01,0.0,0.0,0.0,-2827.24,2544.3,-1.5,-3.36,1.0,0.0,0.9988331388564761
66,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-308.9,0.7,-154.64,6.7,771.7,190.7,-13.63,147.36,28.98,-5.29,2.31,-1.26,-3.92,2.36,-0.73,3.02,20.86,8.56,0.0,0.0,0.0,0.08,0.14,-1.77,0.2,0.8285714285714287,0.0,1.0
88,2,0.0,83,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.37,7.5,3.93,4.03,18.0,11.01,1.96,12.03,7.0,0.32,0.58,0.45,0.26,0.34,0.3,-1.42,-1.27,-1.34,0.0,0.0,0.0,-0.5,2.03,-2.0,1.65,0.0,0.0,0.0
222,2,0.0,50,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,1.7,1.35,5.2,23.0,14.1,3.58,12.3,7.94,0.3,0.64,0.47,-0.59,-0.06,-0.33,-1.68,-1.19,-1.44,0.0,0.0,0.0,-3.35,3.0,-2.0,-18.4,0.6666666666666666,0.0,1.0
52,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,2.5,1.17,8.0,52.0,24.67,3.28,26.5,13.14,0.24,0.59,0.46,-0.64,0.26,-0.13,-1.2,0.41,-0.53,0.0,0.0,0.0,-0.11,0.17,-1.5,2.31,0.7419354838709679,0.0,1.0
125,4,0.5,2,0.0,-1000,0,50,31.25,1.05,1.05,1.05,0.0,0.0,0.0,0.64,16.0,8.32,0.94,97.0,48.97,0.82,57.44,29.13,0.09,0.3,0.2,-0.63,-0.01,-0.32,-0.44,-0.43,-0.44,0.0,0.0,0.0,-0.06,0.11,2.0,8.05,0.0,0.2500000000000001,1.0
100,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.01,-1.33,-1.73,1.45,3.21,1.77,-0.0,0.0,0.0,-4.481024935665336e+17,2.9873500716426854e+17,2915074834432000.0,-0.35,1.29,0.02,-1.38,1.0,-1.08,0.0,0.0,0.0,-0.18,0.09,2.18,82.76,1.0,0.33333333333333365,0.0
508,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.86,142.13,31.32,6.57,231.73,76.34,2.84,169.05,48.0,0.08,0.53,0.29,-0.57,2.74,0.81,-0.45,12.59,1.69,0.0,0.0,0.0,-0.22,0.07,0.16,-3.13,1.0,0.0,0.8679245283018868
137,7,0.57,2,0.0,-1000,0,128,39.14,0.24,1.36,0.72,0.0,0.0,0.0,1.0,34.0,15.0,81.0,99.0,89.0,8.77,58.57,41.88,0.18,1.21,0.58,-0.64,4.11,1.04,-0.8,23.39,7.38,0.0,0.0,0.0,-0.07,0.13,1.13,4.65,1.0,0.0,0.0
4177,8,0.12,2,0.0,-1000,0,1528,1044.25,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.08,0.02,0.65,2.83,1.24,0.14,0.83,0.38,0.23,0.62,0.45,-0.64,3.13,0.62,-0.05,75.93,11.02,0.0,0.0,0.0,-0.26,0.25,1.4,-5.03,1.0,0.0,1.0
200,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.12,0.1,-0.01,-41.22,33.57,-6.07,-0.19,0.22,0.02,-1.98,-1.33,-1.54,0.0,0.0,0.0,-0.28,0.16,2.9,5.4,1.0,0.0,0.6666666666666667
468,3,0.33,2,0.0,-1000,0,52,46.8,2.2,2.2,2.2,0.0,0.0,0.0,1.0,1.0,1.0,13.0,52.0,32.5,7.0,26.5,16.75,0.53,0.57,0.55,0.0,0.0,0.0,-1.21,-1.2,-1.21,0.0,0.0,0.0,-0.14,0.16,-0.33,-122.89,1.0,0.0,0.3823529411764706
100,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.99,-1.68,-1.79,1.69,3.33,2.13,-0.0,0.0,-0.0,-99498752.0,4.481024935665336e+17,8.96204969953198e+16,0.04,1.0,0.25,-1.09,0.84,-0.65,0.0,0.0,0.0,-0.1,0.09,-0.83,3.51,1.0,0.0,0.8750000000000002
4052,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,1953.0,279.0,1.0,1988.0,286.29,0.02,1972.35,281.95,0.0,6.52,2.87,-0.17,7.97,2.75,-1.99,77.58,17.02,0.0,0.0,0.0,-0.02,0.3,1.99,2.1,1.0,0.0,1.0
44,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.26,50.0,17.79,19.44,100.0,52.28,9.36,75.0,35.02,0.21,0.59,0.42,-0.04,0.89,0.29,-1.48,-0.31,-1.0,0.0,0.0,0.0,-0.29,-0.05,-1.5,-0.58,0.0,0.5000000000000003,1.0
250,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.27,-1.66,-1.88,1.62,2.27,1.79,-0.0,0.0,0.0,-249499504.0,249499504.0,3049438.5,-0.2,0.07,-0.08,-1.25,-0.65,-1.06,0.0,0.0,0.0,-0.14,0.1,-1.4,-3.47,1.0,0.0,0.9444444444444444
96,4,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.05,160.0,48.03,0.34,203.0,70.26,0.16,189.88,60.93,0.04,0.37,0.21,-1.17,0.42,-0.13,-1.26,2.96,0.2,0.0,0.0,0.0,-0.24,0.09,-0.98,-2.69,1.0,0.0,0.5434782608695653
250,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.92,-1.58,-1.73,1.58,1.88,1.73,-0.0,0.0,0.0,-249499520.0,inf,inf,-0.28,0.17,0.0,-1.32,-1.0,-1.18,0.0,0.0,0.0,-0.23,0.05,6.16,-3.55,1.0,0.0,0.15789473684210537
209,6,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,64.0,24.17,52.0,64000.0,16330.67,4.7,11796.15,2486.02,0.99,1.61,1.35,2.13,4.0,3.09,5.73,21.91,12.86,0.0,0.0,0.0,-0.15,0.02,-1.5,-1.14,1.0,0.0,1.0
111,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,57.0,21.67,97.0,334.0,199.67,42.1,184.8,101.56,0.12,0.79,0.47,-0.49,1.25,0.18,-0.93,1.2,-0.13,0.0,0.0,0.0,-0.19,0.07,-1.5,-1.58,1.0,0.0,0.3888888888888891
3107,6,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-124229904.0,7.59,-20704982.0,-67609992.0,17.94,-11268321.0,-91638848.0,11.89,-15273135.0,-0.34,0.15,0.01,-1.02,0.59,0.03,0.28,8.41,1.95,0.0,0.0,0.0,-0.34,0.5,-0.96,4.06,1.0,0.0,0.3333333333333333
195,11,0.91,2,0.0,-1000,0,149,8.59,0.55,5.19,1.4,0.0,0.0,0.0,20.0,20.0,20.0,90.0,90.0,90.0,60.44,60.44,60.44,0.19,0.19,0.19,-0.03,-0.03,-0.03,0.24,0.24,0.24,0.0,0.0,0.0,-0.09,0.09,0.78,50.38,1.0,0.0,0.7317073170731705
62,7,0.0,2,0.018433179723502304,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,12.0,2.45,5.0,6654.0,1875.14,2.42,283.13,93.15,0.51,4.49,1.89,0.22,6.4,2.52,-1.32,42.04,12.48,0.0,4.0,1.14,-0.1,0.11,0.0,-2.47,0.840909090909091,0.0,1.0
